"","zipcode","Date","PROPERTY.TYPE","ADDRESS","CITY","ZIP","ZIP.OR.POSTAL.CODE","PRICE","BEDS","BATHS","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","DAYS.ON.MARKET","LATITUDE","LONGITUDE","Age","Num_Landfill","hospital_bed","School_Rank"
"5769",90047,"10/30/2017","Single Family Residential","10712 Cimarron St","Los Angeles","CA",90047,544700,4,2,1417,6122,1947,927,33.9386378,-118.3156243,73,1,0,8
"5770",90047,"10/23/2018","Single Family Residential","1706 W 81st St","Los Angeles","CA",90047,579100,4,4,1809,6674,1921,569,33.9652602,-118.3071979,99,1,0,8
"5771",90047,"5/18/2017","Single Family Residential","1412 W 102nd St","Los Angeles","CA",90047,482700,5,2,1869,5658,1928,1092,33.9438659,-118.3008508,92,1,0,8
"5772",90047,"7/2/2018","Single Family Residential","10046 La Salle Ave","Los Angeles","CA",90047,519900,5,2.75,1692,6776,1937,682,33.9440515,-118.3054862,83,1,0,8
"5773",90047,"4/20/2018","Single Family Residential","2034 W 96th St","Los Angeles","CA",90047,653000,4,3,1932,5688,1947,755,33.9488709,-118.3148252,73,1,0,8
"5774",90047,"7/19/2017","Single Family Residential","1437 W 88th Pl","Los Angeles","CA",90047,581400,4,2,1590,4520,1927,1030,33.9576706,-118.301667,93,1,0,8
"5775",90047,"11/9/2017","Single Family Residential","1452 W 88th Pl","Los Angeles","CA",90047,609000,4,2.75,2349,4521,1928,917,33.957228,-118.3021834,92,1,0,8
"5776",90047,"12/12/2019","Single Family Residential","1416 W 87th St","Los Angeles","CA",90047,458500,5,3.5,2838,4633,1936,154,33.9588036,-118.3009858,84,1,0,8
"5777",90047,"2/8/2018","Single Family Residential","1901 W 96th St","Los Angeles","CA",90047,579700,4,2,1534,5082,1945,826,33.9492969,-118.3115648,75,1,0,8
"5778",90047,"1/31/2020","Single Family Residential","1881 W 96th St","Los Angeles","CA",90047,528300,4,2,1425,5082,1945,104,33.949268,-118.3112664,75,1,0,8
"5779",90047,"6/20/2018","Single Family Residential","9120 Dalton Ave","Los Angeles","CA",90047,604300,5,2,1988,5400,1931,694,33.9539341,-118.3032921,89,1,0,8
"5780",90047,"4/5/2018","Single Family Residential","9200 S Harvard","Los Angeles","CA",90047,639500,4,3,1940,7377,1949,770,33.9525356,-118.3064896,71,1,0,8
"5781",90047,"6/28/2017","Multi-Family (2-4 Unit)","1246 W 144 St W","Gardena","CA",90047,838800,6,4,3290,5818,1958,1051,33.9011197,-118.2980736,62,1,0,8
"5782",90047,"10/25/2019","Single Family Residential","11828 Vienna Ln","Los Angeles","CA",90047,702600,4,3,1807,3000,2019,202,34.0012587,-118.4527138,1,1,0,8
"5783",90058,"6/1/2017","Single Family Residential","5017 Long Beach Ave","Los Angeles","CA",90058,348000,3,1,880,3808,1914,1078,33.9972943,-118.2437311,106,1,0,NA
"5784",90058,"8/18/2017","Multi-Family (5+ Unit)","5111 Long Beach Ave","Los Angeles","CA",90058,688700,4,4,4232,6242,1959,1000,33.9960117,-118.2436103,61,1,0,NA
"5785",90058,"7/18/2018","Multi-Family (2-4 Unit)","5545 Long Beach Ave","Los Angeles","CA",90058,1302100,12,9,9376,14297,1991,666,33.991743,-118.243812,29,1,0,NA
"5786",90058,"1/10/2018","Single Family Residential","5731 Bandera St","Los Angeles","CA",90058,259200,2,1,528,4799,1921,855,33.9903374,-118.2403047,99,1,0,NA
"5787",90058,"3/11/2019","Multi-Family (5+ Unit)","1761 E 42nd St","Los Angeles","CA",90058,548400,7,6,2891,6032,1947,430,34.006283,-118.241424,73,1,0,NA
"5788",90058,"2/7/2019","Single Family Residential","1743 E 43rd St","Los Angeles","CA",90058,391300,3,1.75,900,6035,1912,462,34.0051756,-118.2419951,108,1,0,NA
"5789",90058,"2/8/2019","Multi-Family (2-4 Unit)","5549 Holmes Ave","Los Angeles","CA",90058,326600,5,2,1490,4800,1922,461,33.991495,-118.2414468,98,1,0,NA
"5790",90058,"5/3/2018","Multi-Family (2-4 Unit)","5538 Duarte St","Los Angeles","CA",90058,440900,3,2,1210,4799,1929,742,33.991833,-118.241931,91,1,0,NA
"5791",90058,"12/26/2019","Single Family Residential","1748 E 42nd St","Los Angeles","CA",90058,416200,3,1,900,6030,1912,140,34.005702,-118.241833,108,1,0,NA
"5792",90058,"1/19/2018","Single Family Residential","1712 E 57th St","Los Angeles","CA",90058,287200,2,2,588,1440,1926,846,33.9911191,-118.2426347,94,1,0,NA
"5793",90059,"8/25/2017","Single Family Residential","645 E 108th St","Los Angeles","CA",90059,366900,3,2,1152,2874,1951,993,33.9385357,-118.263523,69,1,0,9
"5794",90059,"6/20/2017","Single Family Residential","10703 Wilmington Ave","Los Angeles","CA",90059,363500,3,2,1410,6250,1986,1059,33.9388017,-118.239391,34,1,0,9
"5795",90059,"7/18/2017","Multi-Family (2-4 Unit)","623 E 108 TH St","Los Angeles","CA",90059,753000,8,4,2586,5748,1904,1031,33.938581,-118.264218,116,1,0,9
"5796",90059,"1/22/2020","Single Family Residential","10711 Wilmington Ave","Los Angeles","CA",90059,421100,4,2.5,1920,2625,2004,113,33.9386128,-118.2392864,16,1,0,9
"5797",90059,"4/27/2018","Single Family Residential","632 E 119th St","Los Angeles","CA",90059,397000,2,1,810,5607,1939,748,33.9245097,-118.2639684,81,1,0,9
"5798",90059,"1/15/2019","Single Family Residential","11312 Wilmington Ave","Los Angeles","CA",90059,409200,2,2,1640,4890,1946,485,33.9320563,-118.238797,74,1,0,9
"5799",90059,"3/4/2019","Single Family Residential","10716 Weigand Ave","Los Angeles","CA",90059,352500,2,1,720,2275,1910,437,33.9383836,-118.229511,110,1,0,9
"5800",90059,"2/21/2020","Single Family Residential","755 E 111 th Pl","Los Angeles","CA",90059,4e+05,2,2,840,4618,1923,83,33.9352203,-118.2611477,97,1,0,9
"5801",90059,"12/30/2019","Single Family Residential","1635 E 110th St","Los Angeles","CA",90059,352700,2,1,880,3934,1961,136,33.9360238,-118.2449189,59,1,0,9
"5802",90059,"3/27/2020","Single Family Residential","1650 E 109th St","Los Angeles","CA",90059,3e+05,2,1,836,3818,1960,48,33.9365735,-118.2441994,60,1,0,9
"5803",90059,"9/13/2019","Single Family Residential","1679 E 108th St","Los Angeles","CA",90059,395600,2,1.5,1428,11909,1947,244,33.938125,-118.24317,73,1,0,9
"5804",90059,"1/31/2020","Single Family Residential","11707 Compton Ave","Los Angeles","CA",90059,352900,2,1,744,2176,1914,104,33.9274746,-118.2464608,106,1,0,9
"5805",90059,"1/30/2020","Single Family Residential","12312 Slater Ave","Los Angeles","CA",90059,416000,2,1,858,6309,1945,105,33.9200361,-118.2495947,75,1,0,9
"5806",90059,"12/28/2018","Single Family Residential","1670 E 122nd St","Los Angeles","CA",90059,433900,2,1,916,6264,1945,503,33.921479,-118.2437768,75,1,0,9
"5807",90059,"9/17/2018","Single Family Residential","958 E 112th St","Los Angeles","CA",90059,394200,2,2,1027,3879,1954,605,33.932525,-118.2566024,66,1,0,9
"5808",90059,"1/16/2019","Single Family Residential","1477 E 111th St","Los Angeles","CA",90059,340800,2,1,956,2843,1955,484,33.9349995,-118.2483909,65,1,0,9
"5809",90059,"8/17/2017","Single Family Residential","1775 E 112th St","Los Angeles","CA",90059,308500,2,1,911,3286,1956,1001,33.9332679,-118.2414582,64,1,0,9
"5810",90059,"10/16/2017","Single Family Residential","940 E Lanzit Ave","Los Angeles","CA",90059,359500,2,1,966,7162,1937,941,33.9344768,-118.2572534,83,1,0,9
"5811",90059,"3/20/2018","Single Family Residential","1701 E 112th St","Los Angeles","CA",90059,262100,2,1,540,3348,1914,786,33.9331857,-118.2433999,106,1,0,9
"5812",90059,"11/3/2017","Single Family Residential","11108 Graham Ave","Los Angeles","CA",90059,359500,2,1,865,6251,1911,923,33.9344274,-118.2423149,109,1,0,9
"5813",90059,"12/21/2017","Single Family Residential","1633 E 109th St","Los Angeles","CA",90059,342700,2,1,1136,6154,1928,875,33.937049,-118.2451473,92,1,0,9
"5814",90059,"9/6/2019","Single Family Residential","1707 E 114th St","Los Angeles","CA",90059,403200,2,1,1248,6845,1915,251,33.9312859,-118.2431829,105,1,0,9
"5815",90059,"8/3/2017","Single Family Residential","1449 E 121st St","Los Angeles","CA",90059,390900,2,1,1092,5351,1946,1015,33.923062,-118.2489734,74,1,0,9
"5816",90059,"5/4/2018","Single Family Residential","1404 E 123rd St","Los Angeles","CA",90059,374000,2,1,820,6265,1945,741,33.9202521,-118.2495624,75,1,0,9
"5817",90059,"9/26/2017","Single Family Residential","1918 Santa Ana S","Los Angeles","CA",90059,349200,2,1,792,5043,1926,961,33.9374087,-118.2383859,94,1,0,9
"5818",90059,"11/21/2019","Single Family Residential","11209 Hooper Ave","Los Angeles","CA",90059,408600,2,1,835,4993,1940,175,33.9327968,-118.252411,80,1,0,9
"5819",90059,"5/17/2017","Single Family Residential","11021 Compton Ave","Los Angeles","CA",90059,282300,2,1,760,2888,1957,1093,33.9351408,-118.246575,63,1,0,9
"5820",90059,"7/17/2017","Single Family Residential","711 E 118th St","Los Angeles","CA",90059,390900,2,1,920,6250,2010,1032,33.9266186,-118.2617758,10,1,0,9
"5821",90059,"7/19/2019","Single Family Residential","701 E 118th Pl","Los Angeles","CA",90059,422600,2,2,1050,4313,1952,300,33.9257315,-118.2619585,68,1,0,9
"5822",90059,"6/23/2017","Single Family Residential","1310 E 110th St","Los Angeles","CA",90059,318800,2,1,688,2830,1925,1056,33.9356137,-118.2517601,95,1,0,9
"5823",90059,"10/27/2017","Single Family Residential","10817 Weigand Ave","Los Angeles","CA",90059,312600,2,1,849,3114,1955,930,33.9364904,-118.2305162,65,1,0,9
"5824",90059,"8/7/2018","Single Family Residential","12408 Elva Ave","Los Angeles","CA",90059,281300,2,1,858,13577,1945,646,33.9195133,-118.2512393,75,1,0,9
"5825",90059,"9/28/2018","Single Family Residential","1506 E 122nd Pl","Los Angeles","CA",90059,425400,2,1,850,6121,1947,594,33.9211172,-118.2484937,73,1,0,9
"5826",90059,"10/12/2017","Single Family Residential","1605 E 123rd St","Los Angeles","CA",90059,421500,2,2,888,5977,1946,945,33.921072,-118.2458577,74,1,0,9
"5827",90059,"10/10/2019","Single Family Residential","620 E 118th St","Los Angeles","CA",90059,431000,2,1,816,6957,1927,217,33.9263023,-118.2643338,93,1,0,9
"5828",90059,"5/25/2018","Single Family Residential","633 E 118th St","Los Angeles","CA",90059,412800,2,1,964,5560,1953,720,33.9266738,-118.2639684,67,1,0,9
"5829",90059,"2/14/2020","Single Family Residential","2113 N Salinas Ave","Compton","CA",90059,445000,2,1,1157,5002,1944,90,33.9121602,-118.2607708,76,1,0,9
"5830",90059,"10/1/2017","Single Family Residential","734 E 121st Pl","Los Angeles","CA",90059,456500,2,2,1420,5609,1945,956,33.9219099,-118.2619356,75,1,0,9
"5831",90059,"7/27/2017","Single Family Residential","719 E 121st Pl","Los Angeles","CA",90059,393100,2,1,854,5591,1945,1022,33.9222729,-118.2624495,75,1,0,9
"5832",90059,"1/14/2019","Single Family Residential","718 E 122nd St","Los Angeles","CA",90059,398800,2,1,854,6140,1945,486,33.9212268,-118.2625066,75,1,0,9
"5833",90059,"7/2/2019","Single Family Residential","737 E 138th St","Los Angeles","CA",90059,436600,2,1,865,5301,1944,317,33.9066464,-118.2613967,76,1,0,9
"5834",90059,"6/25/2018","Single Family Residential","1786 113th St","Los Angeles","CA",90059,307400,2,1,722,3431,1913,689,33.9318874,-118.2410471,107,1,0,9
"5835",90059,"4/3/2018","Single Family Residential","1751 E 112th St","Los Angeles","CA",90059,393100,2,1,784,6631,1945,772,33.9332024,-118.2424062,75,1,0,9
"5836",90059,"1/10/2019","Single Family Residential","1704 E 111th Pl","Los Angeles","CA",90059,315900,2,1,620,3250,1910,490,33.9337766,-118.2433199,110,1,0,9
"5837",90059,"7/26/2017","Single Family Residential","11709 Compton Ave","Los Angeles","CA",90059,282400,2,1,744,2175,1927,1023,33.9274103,-118.2465179,93,1,0,9
"5838",90059,"12/26/2018","Single Family Residential","2328 E 120th St","Los Angeles","CA",90059,413300,2,1,1217,9931,1924,505,33.9230564,-118.2306647,96,1,0,9
"5839",90059,"11/17/2017","Single Family Residential","12207 Wilmington Ave","Los Angeles","CA",90059,377800,2,1,864,5411,1945,909,33.921465,-118.2394823,75,1,0,9
"5840",90059,"3/29/2018","Single Family Residential","2104 E 117th St","Los Angeles","CA",90059,366800,2,2,798,3390,1913,777,33.9268574,-118.235085,107,1,0,9
"5841",90059,"7/31/2018","Single Family Residential","2127 E 117th St","Los Angeles","CA",90059,392700,2,1,1074,4351,1930,653,33.9273009,-118.2342283,90,1,0,9
"5842",90059,"7/16/2019","Single Family Residential","2404 E 113th St","Los Angeles","CA",90059,310200,2,1,760,3755,1914,303,33.9319191,-118.2305588,106,1,0,9
"5843",90059,"10/31/2019","Single Family Residential","2445 E 113th St","Los Angeles","CA",90059,329600,2,1,632,3092,1948,196,33.9324137,-118.2288247,72,1,0,9
"5844",90059,"1/30/2020","Single Family Residential","2436 E 115th Pl","Los Angeles","CA",90059,320800,1,1,693,6258,1922,105,33.9295828,-118.2289505,98,1,0,9
"5845",90059,"9/23/2019","Single Family Residential","2422 E 113th St","Los Angeles","CA",90059,367500,2,1,1178,3154,1997,234,33.9319905,-118.2297555,23,1,0,9
"5846",90059,"3/18/2018","Single Family Residential","2136 E 113th St","Los Angeles","CA",90059,277800,2,1,874,6868,1907,788,33.9322468,-118.2336801,113,1,0,9
"5847",90059,"5/30/2018","Single Family Residential","1663 E 111th St","Los Angeles","CA",90059,334400,2,1,779,3866,1955,715,33.9350958,-118.2438567,65,1,0,9
"5848",90059,"10/4/2019","Single Family Residential","1676 E 111th St","Los Angeles","CA",90059,418500,2,1,912,6677,1928,223,33.934641,-118.2432286,92,1,0,9
"5849",90059,"3/8/2018","Single Family Residential","602 E 122nd St","Los Angeles","CA",90059,368900,2,1,854,7457,1945,798,33.9212192,-118.2647906,75,1,0,9
"5850",90059,"6/20/2019","Single Family Residential","642 E 122nd St","Los Angeles","CA",90059,446900,2,1,845,7036,1945,329,33.9212057,-118.2635573,75,1,0,9
"5851",90059,"8/11/2017","Single Family Residential","633 E 137th St","Los Angeles","CA",90059,404200,2,1,809,5000,1944,1007,33.9075224,-118.2641054,76,1,0,9
"5852",90059,"9/18/2019","Single Family Residential","639 E 138th St","Los Angeles","CA",90059,439000,2,1,828,5007,1941,239,33.906589,-118.2638473,79,1,0,9
"5853",90059,"12/21/2017","Single Family Residential","1823 E 108th St","Los Angeles","CA",90059,294500,2,1,688,4273,1923,875,33.9380478,-118.2399269,97,1,0,9
"5854",90059,"2/25/2019","Single Family Residential","1777 E 109th St","Los Angeles","CA",90059,336900,2,1,846,3126,1984,444,33.9373204,-118.2410063,36,1,0,9
"5855",90059,"3/2/2020","Single Family Residential","10921 Grape St","Los Angeles","CA",90059,355000,2,1,589,3249,1955,73,33.9365271,-118.2371359,65,1,0,9
"5856",90059,"7/11/2019","Single Family Residential","651 E 138th St","Los Angeles","CA",90059,278300,2,1,840,5001,1950,308,33.9066107,-118.2634202,70,1,0,9
"5857",90059,"1/29/2020","Single Family Residential","667 E 119th St","Los Angeles","CA",90059,408000,2,1,914,5838,1939,106,33.92486,-118.2627446,81,1,0,9
"5858",90059,"11/20/2017","Single Family Residential","1129 E 126th St","Los Angeles","CA",90059,363800,2,1,908,5310,1946,906,33.9186428,-118.2550149,74,1,0,9
"5859",90059,"7/20/2018","Single Family Residential","1243 E 124th St","Los Angeles","CA",90059,375000,2,1,864,5002,1945,664,33.9199153,-118.2526395,75,1,0,9
"5860",90059,"6/30/2017","Multi-Family (2-4 Unit)","1238 E 123rd St","Los Angeles","CA",90059,352300,2,1,1264,5000,1945,1049,33.9202706,-118.2528222,75,1,0,9
"5861",90059,"4/27/2018","Single Family Residential","12213 Defiance Ave","Los Angeles","CA",90059,454500,2,2,1059,5415,1946,748,33.9214849,-118.2454113,74,1,0,9
"5862",90059,"7/5/2017","Single Family Residential","1110 E 114th St","Los Angeles","CA",90059,329900,2,1,880,5161,1956,1044,33.9306618,-118.2561718,64,1,0,9
"5863",90059,"10/16/2018","Single Family Residential","833 E 111th Dr","Los Angeles","CA",90059,294700,1,1,576,2611,1925,576,33.933911,-118.2586809,95,1,0,9
"5864",90059,"4/3/2019","Single Family Residential","929 E 118th St","Los Angeles","CA",90059,377700,2,1,816,5555,1944,407,33.9268346,-118.2575274,76,1,0,9
"5865",90059,"1/8/2019","Single Family Residential","948 E 111th Dr","Los Angeles","CA",90059,398800,2,2,912,4345,1925,492,33.9335259,-118.2568879,95,1,0,9
"5866",90059,"9/20/2018","Single Family Residential","643 E 122nd St","Los Angeles","CA",90059,427500,2,1,854,6547,1945,602,33.9215391,-118.2635459,75,1,0,9
"5867",90059,"7/9/2018","Single Family Residential","11675 Robin St","Los Angeles","CA",90059,369900,2,1,790,6911,1950,675,33.9269974,-118.2532904,70,1,0,9
"5868",90059,"10/18/2017","Single Family Residential","1527 E 121st St","Los Angeles","CA",90059,392200,2,1,864,5350,1946,939,33.9230301,-118.2473525,74,1,0,9
"5869",90059,"10/31/2019","Single Family Residential","12131 Mckinley Ave","Los Angeles","CA",90059,436100,2,1,806,6253,1945,196,33.9219237,-118.2616387,75,1,0,9
"5870",90059,"6/21/2019","Single Family Residential","747 E 110th St","Los Angeles","CA",90059,321500,2,1,884,4801,1948,328,33.9358175,-118.2613646,72,1,0,9
"5871",90059,"8/31/2018","Single Family Residential","918 E 118th Dr","Los Angeles","CA",90059,415300,2,1.75,1281,5555,1946,622,33.9250718,-118.2578472,74,1,0,9
"5872",90059,"12/18/2018","Single Family Residential","1128 E 127th St","Los Angeles","CA",90059,380200,2,1,908,5565,1946,513,33.9176061,-118.2548322,74,1,0,9
"5873",90059,"9/12/2018","Single Family Residential","1129 E 123rd St","Los Angeles","CA",90059,361100,2,1,927,5304,1945,610,33.9207556,-118.2550606,75,1,0,9
"5874",90059,"5/22/2018","Single Family Residential","1115 E 118th Pl","Los Angeles","CA",90059,412800,2,1,801,5337,1944,723,33.9262366,-118.2560656,76,1,0,9
"5875",90059,"10/5/2018","Single Family Residential","957 E 119th St","Los Angeles","CA",90059,430600,2,1,829,5557,1945,587,33.9247375,-118.2566138,75,1,0,9
"5876",90059,"7/3/2019","Single Family Residential","1906 N Corlett Ave","Los Angeles","CA",90059,462300,2,2,1200,5002,1945,316,33.9101335,-118.2578015,75,1,0,9
"5877",90059,"3/26/2019","Single Family Residential","1464 E 120th St","Los Angeles","CA",90059,367300,2,1,858,5351,1946,415,33.9233946,-118.2484823,74,1,0,9
"5878",90059,"9/26/2019","Single Family Residential","1503 E 121st St","Los Angeles","CA",90059,398100,2,1,820,5351,1946,231,33.9230204,-118.2481739,74,1,0,9
"5879",90059,"4/15/2020","Single Family Residential","1459 E 121st St","Los Angeles","CA",90059,450000,2,1,850,5352,1946,29,33.9230685,-118.248665,74,1,0,9
"5880",90059,"1/8/2020","Single Family Residential","1503 E 122nd St","Los Angeles","CA",90059,446100,2,1,850,6005,1946,127,33.9222792,-118.2483204,74,1,0,9
"5881",90059,"8/3/2018","Single Family Residential","11803 Compton Ave","Los Angeles","CA",90059,283300,2,1,795,2175,1900,650,33.9257629,-118.246575,120,1,0,9
"5882",90059,"11/20/2018","Single Family Residential","12133 Elva Ave","Los Angeles","CA",90059,429900,2,1,850,6406,1945,541,33.9218492,-118.2523493,75,1,0,9
"5883",90059,"7/27/2017","Single Family Residential","650 E 109th St","Los Angeles","CA",90059,371000,2,1,927,4861,1940,1022,33.9371073,-118.263386,80,1,0,9
"5884",90059,"8/29/2018","Single Family Residential","2600 W 134th St","Compton","CA",90059,414300,2,1,832,7002,1944,624,33.9095801,-118.2588979,76,1,0,9
"5885",90059,"6/10/2018","Single Family Residential","1125 E 121st St","Los Angeles","CA",90059,313500,2,1,908,5601,1945,704,33.9229025,-118.2549693,75,1,0,9
"5886",90059,"8/20/2019","Single Family Residential","11746 Holmes Ave","Lynwood","CA",90059,411300,2,1,961,4000,1929,268,33.9263968,-118.2404417,91,1,0,9
"5887",90059,"1/9/2018","Single Family Residential","11834 Belhaven St","Los Angeles","CA",90059,375900,2,1,816,6601,1944,856,33.9252653,-118.2547751,76,1,0,9
"5888",90059,"6/23/2017","Single Family Residential","2030 N Salinas Ave","Compton","CA",90059,391500,2,1,832,5004,1945,1056,33.911352,-118.260314,75,1,0,9
"5889",90059,"1/9/2020","Single Family Residential","2017 N Corlett Ave","Compton","CA",90059,411000,2,1,769,5003,1945,126,33.9109402,-118.2582241,75,1,0,9
"5890",90059,"3/19/2019","Single Family Residential","2106 N Riddle Ave","Compton","CA",90059,423200,2,1,832,5004,1945,422,33.9117741,-118.2586581,75,1,0,9
"5891",90059,"6/5/2017","Single Family Residential","1428 E 123rd St","Los Angeles","CA",90059,404100,2,1,850,5000,1945,1074,33.9202684,-118.2488594,75,1,0,9
"5892",90059,"1/24/2020","Single Family Residential","1533 E 124th St","Los Angeles","CA",90059,436100,2,1.75,820,5192,1945,111,33.919962,-118.2469747,75,1,0,9
"5893",90059,"3/13/2019","Single Family Residential","1828 E 122nd St","Los Angeles","CA",90059,437700,2,1,864,6938,1945,428,33.9215276,-118.2403975,75,1,0,9
"5894",90059,"9/5/2017","Single Family Residential","10812 Juniper St","Los Angeles","CA",90059,325100,2,1,692,2137,1923,982,33.9371848,-118.2328006,97,1,0,9
"5895",90059,"3/2/2018","Single Family Residential","10830 Kalmia St","Los Angeles","CA",90059,323500,2,1,798,3113,1949,804,33.9364965,-118.2321838,71,1,0,9
"5896",90059,"1/22/2019","Single Family Residential","10825 Lou Dillon","Los Angeles","CA",90059,362600,2,2,953,5199,1900,478,33.9373679,-118.235005,120,1,0,9
"5897",90059,"9/6/2017","Single Family Residential","2062 E 110th St","Los Angeles","CA",90059,358100,2,2,893,3251,1996,981,33.9349207,-118.2355287,24,1,0,9
"5898",90059,"12/10/2019","Single Family Residential","1122 E 113 St","Los Angeles","CA",90059,471600,2,1,694,8449,1989,156,33.9316249,-118.255727,31,1,0,9
"5899",90059,"3/7/2018","Single Family Residential","626 E 109th St","Los Angeles","CA",90059,358300,2,1,938,4862,1940,799,33.9370871,-118.2641511,80,1,0,9
"5900",90059,"11/24/2017","Single Family Residential","2016 E 119th St","Los Angeles","CA",90059,410200,2,1.75,1227,10580,1933,902,33.924398,-118.237198,87,1,0,9
"5901",90059,"12/21/2017","Single Family Residential","2207 W 132nd St","Compton","CA",90059,401600,2,1,832,5481,1944,875,33.9126211,-118.2560199,76,1,0,9
"5902",90059,"8/5/2019","Single Family Residential","2025 E 114th St","Los Angeles","CA",90059,342200,2,1,740,3436,1956,283,33.9317062,-118.2353705,64,1,0,9
