"ZIP","Date","PROPERTY.TYPE","ADDRESS","CITY","STATE","PRICE","BEDS","BATHS","SQUARE.FEET","LOT.SIZE","LATITUDE","LONGITUDE","Age","ORIGINAL_PRC","numCrimes","LONG_LAT","SQ_LOT","knn14Pred","Error","Pct_Error","AbsPct_Err","UpperCI","LowerCI"
91342,"2020-02-20","Single Family Residential","11460 Prager Ave","Sylmar","CA",550000,4,3,1664,7502,34.278675,-118.392227,61,550000,275,-4058.32867185923,12483328,603914.285714286,53914.2857142857,0.0980259740259739,0.0980259740259739,705393.635181572,500990.892171752
91342,"2020-04-30","Single Family Residential","11701 Hunnewell Ave","Sylmar","CA",585000,4,2.5,1326,5609,34.2828682,-118.3996286,33,585000,275,-4059.07886222275,7437534,564485.714285714,-20514.2857142857,-0.035067155067155,0.035067155067155,659339.643766018,468282.019995142
91342,"2020-05-12","Single Family Residential","13447 Berg St","Sylmar","CA",585000,4,2,1262,7771,34.3220459,-118.4260082,65,585000,275,-4064.62288919418,9807002,537228.571428571,-47771.4285714285,-0.0816605616605616,0.0816605616605616,627502.3192657,445670.234446963
91342,"2020-03-10","Single Family Residential","13770 Nurmi St","Sylmar","CA",630000,4,2,1630,10994,34.3233661,-118.4332641,56,630000,275,-4065.02828212229,17920220,599721.428571429,-30278.5714285715,-0.048061224489796,0.048061224489796,700496.227036476,497512.611742827
91342,"2020-04-08","Single Family Residential","11801 Gager St","Sylmar","CA",642375,4,2,1783,7471,34.2832568,-118.3899976,55,642375,275,-4058.79469027218,13320793,624428.571428571,-17946.4285714285,-0.0279376198815777,0.0279376198815777,729355.059700679,518008.986536105
91342,"2020-03-31","Single Family Residential","15638 La Mesa St","Sylmar","CA",630000,4,2,1860,7498,34.3082538,-118.473132,67,630000,275,-4064.6062811369,13946280,606142.857142857,-23857.1428571428,-0.0378684807256235,0.0378684807256235,707996.686870277,502839.65451217
91342,"2020-03-02","Single Family Residential","13110 Hummingbird Ln","Sylmar","CA",650000,4,3,2338,7161,34.308568,-118.424274,8,650000,275,-4062.96725737963,16742418,678671.428571429,28671.4285714285,0.04410989010989,0.04410989010989,792712.670354614,563007.387860232
91342,"2020-03-09","Single Family Residential","15309 Larkspur St","Sylmar","CA",990000,4,3.5,3057,17548,34.3132818,-118.4657295,35,990000,275,-4064.94795997607,53644236,744500,-245500,-0.247979797979798,0.247979797979798,869602.812544061,617616.983146399
91342,"2020-04-16","Single Family Residential","13141 Beaver St","Sylmar","CA",735000,4,3,1918,8623,34.3209059,-118.4192996,65,735000,275,-4064.25763831551,16538914,619621.428571429,-115378.571428571,-0.156977648202138,0.156977648202138,723740.143718312,514021.1113595
91342,"2020-03-03","Single Family Residential","14645 Tundra Dr","Sylmar","CA",540000,4,2.5,1799,94124,34.2947684,-118.4506309,19,540000,275,-4062.23695354938,169329076,590307.142857143,50307.1428571428,0.0931613756613756,0.0931613756613756,689500.002274574,489702.775958629
91342,"2020-02-07","Single Family Residential","13113 Mesa Verde Way","Sylmar","CA",692500,4,3,3606,3589106,34.3103695,-118.4068349,19,692500,275,-4062.5822567445,12942316236,678264.285714286,-14235.7142857143,-0.0205569881382156,0.0205569881382156,792237.112834562,562669.633201886
91342,"2020-04-06","Single Family Residential","15571 Sorbonne St","Sylmar","CA",835000,4,2,2010,17502,34.3210436,-118.4743752,44,835000,275,-4066.16419672196,35179020,641842.857142857,-193157.142857143,-0.231325919589393,0.231325919589393,749695.572575882,532455.405080775
91342,"2020-04-09","Single Family Residential","10447 Arnwood Rd","Lakeview Terrace","CA",815000,4,3,1756,11351,34.2763236,-118.3566273,60,815000,275,-4056.83005753939,19932356,675892.857142857,-139107.142857143,-0.17068361086766,0.17068361086766,789467.198858119,560702.360455032
91342,"2020-03-02","Single Family Residential","14123 Saddletree Ct","Sylmar","CA",751000,4,3,2599,6558,34.3230516,-118.4844118,20,751000,275,-4066.74658000705,17044242,710150,-40850,-0.0543941411451399,0.0543941411451399,829480.775457575,589121.155918624
91342,"2020-02-14","Single Family Residential","12073 Pierce St","Sylmar","CA",635000,4,3,1976,7628,34.2799663,-118.396258,59,635000,275,-4058.61973428611,15072928,640635.714285714,5635.71428571432,0.00887514060742411,0.00887514060742411,748285.5862445,531453.992146382
91342,"2020-04-17","Single Family Residential","11859 Cedar Grove Ln","Sylmar","CA",615000,4,3,2457,190577,34.285989,-118.394026,15,615000,275,-4059.25627310171,468247689,632864.285714286,17864.2857142857,0.029047619047619,0.029047619047619,739208.277791579,525007.026036209
91342,"2020-04-23","Single Family Residential","11360 Clybourn Ave","Lakeview Terrace","CA",699000,4,2.25,1829,18508,34.2763381,-118.3732448,65,699000,275,-4057.40136075887,33851132,647750,-51250,-0.0733190271816881,0.0733190271816881,756595.328173829,537355.810386944
91342,"2020-02-07","Single Family Residential","12700 Woodcock Ave","Sylmar","CA",582000,4,2,2017,7927,34.3012674,-118.4489614,69,582000,275,-4062.94949823368,15988759,611821.428571429,29821.4285714285,0.0512395679921451,0.0512395679921451,714629.462807843,507550.44316804
91342,"2020-04-03","Single Family Residential","12019 East Trl","Kagel Canyon","CA",890000,4,2.75,3611,24008,34.2870548,-118.3741806,44,890000,275,-4058.7020171373,86692888,724150,-165850,-0.186348314606742,0.186348314606742,845833.279655852,600735.175749449
91342,"2020-03-10","Single Family Residential","15763 Drell St","Sylmar","CA",750000,4,3,1830,10240,34.3016642,-118.474426,1,750000,275,-4063.86997693975,18739200,528550,-221450,-0.295266666666667,0.295266666666667,617365.435285646,438470.727255916
91342,"2020-03-27","Single Family Residential","15115 Roxford St #111","Sylmar","CA",550000,4,3,2009,96750,34.3195841,-118.4633198,17,550000,275,-4065.61186664129,194370750,606678.571428571,56678.5714285715,0.103051948051948,0.103051948051948,708622.420449293,503284.068536308
91342,"2020-04-08","Single Family Residential","13391 Azores Ave","Sylmar","CA",7e+05,4,3,2219,6848,34.3149337,-118.4300241,20,700000,275,-4063.9184250809,15195712,682757.142857143,-17242.8571428572,-0.0246326530612245,0.0246326530612245,797484.931783907,566396.78548433
91342,"2020-03-20","Single Family Residential","13171 Phillippi Ave","Sylmar","CA",721000,4,2,1978,18954,34.3098887,-118.4435043,56,721000,275,-4063.78344977097,37491012,615485.714285714,-105514.285714286,-0.146344362987914,0.146344362987914,718909.480488311,510590.235093149
91342,"2020-02-03","Single Family Residential","14400 Carlsbad St","Sylmar","CA",610000,4,3,1800,6983,34.294493,-118.446699,71,610000,275,-4062.06948972861,12569400,661564.285714286,51564.2857142857,0.0845316159250584,0.0845316159250584,772730.911398046,548815.766689402
91342,"2020-04-29","Single Family Residential","12104 Via Santa Marta","Sylmar","CA",660000,4,2.5,2447,1249353,34.3171434,-118.3976948,21,660000,275,-4063.07067068103,3057166791,650507.142857143,-9492.85714285716,-0.0143831168831169,0.0143831168831169,759815.770327163,539643.061231178
91342,"2020-03-25","Single Family Residential","13350 Dyer St","Sylmar","CA",650000,4,3,1900,6345,34.3216029,-118.4231787,65,650000,275,-4064.47331349714,12055500,610878.571428571,-39121.4285714285,-0.0601868131868131,0.0601868131868131,713528.171708776,506768.274485556
91342,"2020-03-09","Single Family Residential","13889 Nurmi St","Sylmar","CA",665000,4,3,2359,11373,34.3213126,-118.4364308,52,665000,275,-4064.89376471507,26828907,689092.857142857,24092.8571428572,0.0362298603651987,0.0362298603651987,804885.274245066,571652.722009811
91342,"2020-04-30","Single Family Residential","11637 N Delft Ln","Lakeview Terrace","CA",652300,4,2.5,2059,3577,34.2819957,-118.3841699,0,652300,275,-4058.44560345987,7365043,640642.857142857,-11657.1428571428,-0.0178708306870196,0.0178708306870196,748293.929358887,531459.917666704
91342,"2020-02-19","Single Family Residential","13787 De Foe Ave","Sylmar","CA",8e+05,5,3,2425,22395,34.3223723,-118.4736908,43,800000,275,-4066.29812339268,54307875,673021.428571429,-126978.571428571,-0.158723214285714,0.158723214285714,786113.266874595,558320.301285649
91342,"2020-03-16","Single Family Residential","13142 Woodcock Ave","Sylmar","CA",592000,5,3,1731,6000,34.3090395,-118.4589654,65,592000,275,-4064.21332303773,10386000,628250,36250,0.0612331081081081,0.0612331081081081,733818.625897658,521179.139908294
91342,"2020-04-21","Single Family Residential","11888 Jouett St","Sylmar","CA",790000,5,4,2586,7457,34.2833325,-118.3922342,55,790000,275,-4058.88033049647,19283802,749571.428571429,-40428.5714285715,-0.0511754068716095,0.0511754068716095,875526.423758743,621824.102574912
91342,"2020-04-17","Single Family Residential","11616 Gladstone Ave","Sylmar","CA",785000,5,3,1856,13094,34.281359,-118.396114,83,785000,275,-4058.77968823893,24302464,645450,-139550,-0.177770700636943,0.177770700636943,753908.845341255,535447.792843309
91342,"2020-02-21","Single Family Residential","12762 Glenoaks Blvd","Sylmar","CA",755000,5,3,2062,5751,34.3025416,-118.4425908,67,755000,275,-4062.88189812878,11858562,641378.571428571,-113621.428571429,-0.150491958372753,0.150491958372753,749153.270140736,532070.246259854
91342,"2020-02-26","Single Family Residential","16001 Filbert St","Sylmar","CA",740000,5,3,2599,10493,34.3245228,-118.4836363,20,740000,275,-4066.89427560626,27271307,702728.571428571,-37271.4285714285,-0.0503667953667953,0.0503667953667953,820812.279609611,582964.540304222
91342,"2020-03-26","Single Family Residential","15564 Lucky Pl","Sylmar","CA",730000,5,3,2591,6538,34.3061673,-118.4714097,20,730000,275,-4064.30000143504,16939958,702728.571428571,-27271.4285714285,-0.037358121330724,0.037358121330724,820812.279609611,582964.540304222
91342,"2020-03-31","Single Family Residential","13744 Gavina Ave","Sylmar","CA",615000,5,3,1904,9123,34.3225617,-118.4066083,55,615000,275,-4064.01811906448,17370192,617207.142857143,2207.14285714284,0.00358885017421606,0.00358885017421606,720920.171055548,512018.285490715
91342,"2020-02-28","Single Family Residential","14533 Willowgreen Ln","Sylmar","CA",610000,5,3,2201,180454,34.320038,-118.4510927,18,610000,275,-4065.24600260552,397179254,631950,21950,0.0359836065573771,0.0359836065573771,738140.359150059,524248.559435013
91342,"2020-03-10","Single Family Residential","14556 Willowgreen Ln","Sylmar","CA",6e+05,5,3,2204,180454,34.320038,-118.4510927,18,600000,275,-4065.24600260552,397720616,631950,31950,0.05325,0.05325,738140.359150059,524248.559435013
91401,"2020-02-19","Single Family Residential","6426 Varna Ave","Van Nuys","CA",680000,2,1,873,9281,34.1874546,-118.4245022,71,680000,0,-4048.6322924901,8102313,675314.285714286,-4685.71428571432,-0.00689075630252101,0.00689075630252101,914073.503929482,540237.38861928
91401,"2020-02-14","Single Family Residential","13826 Bessemer St","Van Nuys","CA",7e+05,2,1,785,6782,34.1810042,-118.4345875,71,700000,0,-4048.21313276277,5323870,670921.428571429,-29078.5714285715,-0.0415408163265307,0.0415408163265307,908127.54009342,536723.194233588
91401,"2020-04-07","Single Family Residential","5500 Fulton Ave","Sherman Oaks","CA",820000,2,1,1286,8073,34.1704082,-118.422266,70,820000,0,-4046.53716918898,10381878,716471.428571429,-103528.571428571,-0.126254355400697,0.126254355400697,969781.867544747,573162.247237747
91401,"2020-03-11","Single Family Residential","5506 Leghorn Ave","Sherman Oaks","CA",1485000,3,2.5,1981,7559,34.170412,-118.4157398,69,1485000,0,-4046.3146162508,14974379,983242.857142857,-501757.142857143,-0.337883597883598,0.337883597883598,1330871.0664866,786573.843850466
91401,"2020-03-27","Single Family Residential","14250 Califa St","Sherman Oaks","CA",975000,3,3,1876,8911,34.1773436,-118.4438965,21,975000,0,-4048.09774800334,16717036,713085.714285714,-261914.285714286,-0.268630036630037,0.268630036630037,965199.124685734,570453.746199018
91401,"2020-02-28","Single Family Residential","6502 Costello","Valley Glen","CA",785000,3,1.75,1728,8088,34.1886674,-118.4375308,72,785000,0,-4049.22134819846,13976064,839178.571428571,54178.5714285715,0.0690172884440401,0.0690172884440401,1135872.45736541,671325.410411408
91401,"2020-04-08","Single Family Residential","14313 Emelita St","Sherman Oaks","CA",1185000,3,3,2159,6751,34.1768905,-118.4448994,5,1185000,0,-4048.07835707732,14575409,793364.285714286,-391635.714285714,-0.330494273658831,0.330494273658831,1073860.40526053,634674.934330387
91401,"2020-03-23","Single Family Residential","13611 Hamlin St","Valley Glen","CA",1025000,3,2.5,1701,6609,34.1887091,-118.4297245,67,1025000,0,-4048.95939972364,11241909,852607.142857143,-172392.857142857,-0.168188153310105,0.168188153310105,1154048.73705939,682067.988370921
91401,"2020-02-26","Single Family Residential","5336 Ethel Ave","Sherman Oaks","CA",1350000,3,2.5,1875,7455,34.1677561,-118.4178848,67,1350000,0,-4046.0734057243,13978125,964400,-385600,-0.28562962962963,0.28562962962963,1305366.26551175,771499.949883872
91401,"2020-02-11","Single Family Residential","14323 Califa St","Sherman Oaks","CA",760000,3,1.75,1128,6749,34.1778489,-118.4452198,81,760000,0,-4048.20282525169,7612872,743114.285714286,-16885.7142857143,-0.022218045112782,0.022218045112782,1005844.37991631,594475.979040399
91401,"2020-03-06","Single Family Residential","13444 Cumpston St","Sherman Oaks","CA",925000,3,2,1658,5982,34.1693243,-118.4260994,63,925000,0,-4046.53979598264,9918156,974864.285714286,49864.2857142857,0.0539073359073359,0.0539073359073359,1319530.22814562,779871.160900195
91401,"2020-04-07","Single Family Residential","6509 Buffalo Ave","Van Nuys","CA",849000,3,2,1413,5407,34.1887655,-118.4304974,67,849000,0,-4048.99250365696,7640091,752357.142857143,-96642.8571428572,-0.113831398283695,0.113831398283695,1018355.07455674,601870.072593383
91401,"2020-02-11","Single Family Residential","6640 Ventura Canyon Ave","Valley Glen","CA",685000,3,2,1650,5000,34.191514,-118.4288376,60,685000,0,-4049.26125880413,8250000,791642.857142857,106642.857142857,0.155683003128259,0.155683003128259,1071530.3608955,633297.827262173
91401,"2020-03-26","Single Family Residential","13407 Sylvan St","Valley Glen","CA",989500,3,3,2100,7142,34.185064,-118.4249585,67,989500,0,-4048.36478551984,14998200,941485.714285714,-48014.2857142857,-0.0485237854616328,0.0485237854616328,1274350.57122543,753168.997706149
91401,"2020-04-08","Single Family Residential","6217 Matilija Ave","Valley Glen","CA",1480000,3,2,2062,29998,34.1835408,-118.4337889,71,1480000,0,-4048.48625496174,61855876,923278.571428571,-556721.428571429,-0.376163127413127,0.376163127413127,1249706.24306588,738603.661951468
91401,"2020-02-05","Single Family Residential","13151 Victory Blvd","Valley Glen","CA",775000,3,3.5,1930,1408,34.1868571,-118.419709,2,775000,0,-4048.39766940658,2717440,752007.142857143,-22992.8571428572,-0.0296682027649769,0.0296682027649769,1017881.33109663,601590.07986997
91401,"2020-03-20","Single Family Residential","13224 Rose Angel Ln","Valley Glen","CA",630000,3,2.5,1971,1992,34.18645,-118.421265,11,630000,0,-4048.40265485925,3926232,788885.714285714,158885.714285714,0.252199546485261,0.252199546485261,1067798.42261791,631092.170298145
91401,"2020-02-27","Single Family Residential","13530 Hamlin St","Valley Glen","CA",675000,3,2,1351,7784,34.1883428,-118.4280732,67,675000,0,-4048.85956370509,10516184,742514.285714286,67514.2857142857,0.100021164021164,0.100021164021164,1005032.24827041,593995.991514548
91401,"2020-04-17","Single Family Residential","6506 Mary Ellen Ave","Valley Glen","CA",706000,3,1,1040,6625,34.1889679,-118.4197559,69,706000,0,-4048.64923319094,6890000,658442.857142857,-47557.1428571428,-0.0673613921489276,0.0673613921489276,891237.135505452,526740.596523338
91401,"2020-02-03","Single Family Residential","5423 Buffalo Ave","Sherman Oaks","CA",1660360,3,3,2500,6481,34.1692719,-118.4304348,81,1660360,0,-4046.68172791642,16202500,1361850,-298510,-0.179786311402346,0.179786311402346,1843335.80328409,1089451.68679941
91401,"2020-03-27","Single Family Residential","13608 Sylvan St","Valley Glen","CA",855000,3,2.5,1596,5899,34.1850851,-118.4294765,69,855000,0,-4048.52173250095,9414804,861892.857142857,6892.85714285716,0.00806182121971588,0.00806182121971588,1166617.44110309,689496.366747181
91401,"2020-04-09","Single Family Residential","6221 Mammoth Ave","Valley Glen","CA",930000,3,2.5,2230,5508,34.1837338,-118.4326252,42,930000,0,-4048.46933307197,12282840,989114.285714286,59114.2857142857,0.063563748079877,0.063563748079877,1338818.35473577,791270.864639146
91401,"2020-04-27","Single Family Residential","5650 Hazeltine Ave","Valley Glen","CA",725000,3,2.25,1671,1195,34.1733606,-118.4397396,5,725000,0,-4047.4839307209,1996845,749085.714285714,24085.7142857143,0.0332216748768472,0.0332216748768472,1013927.0234398,599252.997750055
91401,"2020-04-30","Single Family Residential","13311 W Magnolia Blvd","Sherman Oaks","CA",2260000,4,4.5,4550,5390,34.1651999,-118.422891,0,2260000,0,-4045.94174375091,24524500,2341778.57142857,81778.5714285714,0.0361852085967129,0.0361852085967129,3169720.80925047,1873374.17098327
91401,"2020-03-23","Single Family Residential","13624 Lemay St","Valley Glen","CA",902000,5,3.5,3211,5760,34.1924874,-118.4298872,46,902000,0,-4049.41242586942,18495360,1318571.42857143,416571.428571429,0.461830852074754,0.461830852074754,1784755.97420653,1054829.72942883
91401,"2020-03-12","Single Family Residential","5811 Cantaloupe","Valley Glen","CA",1335000,4,3,2313,6749,34.1761955,-118.4348157,68,1335000,0,-4047.65141536967,15610437,1145457.14285714,-189542.857142857,-0.141979668271803,0.141979668271803,1550436.6578963,916341.899946504
91401,"2020-04-28","Single Family Residential","13330 Killion St","Sherman Oaks","CA",1040000,4,2.5,2744,5579,34.1709764,-118.4238176,49,1040000,0,-4046.6574764075,15308776,1237957.14285714,197957.142857143,0.190343406593407,0.190343406593407,1675640.28663939,990339.976848472
91401,"2020-02-28","Single Family Residential","5716 Ranchito Ave","Valley Glen","CA",1060500,4,3,2226,8101,34.1744464,-118.4353404,83,1060500,0,-4047.46219236555,18032826,1115878.57142857,55378.5714285714,0.0522193035630092,0.0522193035630092,1510400.50140015,892679.657749512
91401,"2020-03-31","Single Family Residential","13105 W Lumina Way","Van Nuys","CA",809900,4,3.5,2203,1784,34.18712,-118.41844,0,809900,0,-4048.3854184928,3930152,814471.428571429,4571.42857142852,0.00564443582100083,0.00564443582100083,1102430.03637527,651560.209793346
91401,"2020-04-24","Single Family Residential","6014 Greenbush Ave","Valley Glen","CA",1350000,5,4.5,4200,7310,34.1800721,-118.4255974,17,1350000,0,-4047.79545761757,30702000,1962600,612600,0.453777777777778,0.453777777777778,2656482.6137426,1570039.19705733
91401,"2020-03-16","Single Family Residential","13745 Bessemer St","Valley Glen","CA",930000,4,2.5,1948,6749,34.1814319,-118.4329675,64,930000,0,-4048.20841331616,13147052,1108178.57142857,178178.571428571,0.191589861751152,0.191589861751152,1499978.14527775,886519.817834429
91401,"2020-02-14","Single Family Residential","14323 14325 Miranda St","Sherman Oaks","CA",1365000,6,4,2700,6832,34.1750257,-118.4451741,72,1365000,0,-4047.86686890847,18446400,1129728.57142857,-235271.428571429,-0.17236002093145,0.17236002093145,1529147.20689303,903759.369804563
91401,"2020-03-10","Single Family Residential","5864 Levi Ln","Sherman Oaks","CA",801000,4,3,1574,2003,34.1774396,-118.4469252,6,801000,0,-4048.21263182872,3152722,750221.428571429,-50778.5714285715,-0.0633939718209382,0.0633939718209382,1015464.27262669,600161.545566843
91401,"2020-04-15","Single Family Residential","13143 Victory Blvd","Valley Glen","CA",839000,4,3.5,2143,1897,34.1868573,-118.4194852,2,839000,0,-4048.39004207186,4065271,814471.428571429,-24528.5714285715,-0.0292354844202283,0.0292354844202283,1102430.03637527,651560.209793346
91401,"2020-04-07","Single Family Residential","6101 Ethel Ave","Van Nuys","CA",1179000,4,2.75,2366,7161,34.1812753,-118.4184324,60,1179000,0,-4047.69303845884,16942926,1106857.14285714,-72142.857142857,-0.0611898703501756,0.0611898703501756,1498189.52200999,885462.702450115
91401,"2020-02-07","Single Family Residential","5517 Mammoth Ave","Sherman Oaks","CA",2190000,4,3.75,3000,9587,34.1709056,-118.4326709,1,2190000,0,-4046.95161727977,28761000,1636842.85714286,-553157.142857143,-0.252583170254403,0.252583170254403,2215553.13942156,1309440.25534372
91401,"2020-04-23","Single Family Residential","13851 Calvert","Valley Glen","CA",905000,4,1.75,1932,7018,34.1823431,-118.4354545,67,905000,0,-4048.40134092344,13558776,834007.142857143,-70992.8571428572,-0.0784451460142068,0.0784451460142068,1128872.65603645,667188.375069553
91401,"2020-02-04","Single Family Residential","13338 Sylvan St","Valley Glen","CA",1125000,4,3,2324,5999,34.1846263,-118.4240002,67,1125000,0,-4048.28019178812,13941676,1064935.71428571,-60064.2857142857,-0.0533904761904762,0.0533904761904762,1441446.65736959,851926.43114991
91401,"2020-03-09","Single Family Residential","5259 Buffalo Ave","Sherman Oaks","CA",1610000,4,3.5,2400,6458,34.1665636,-118.4304462,70,1610000,0,-4046.36137226868,15499200,1296421.42857143,-313578.571428571,-0.194769299023957,0.194769299023957,1754774.78094535,1037110.18993284
91402,"2020-02-25","Single Family Residential","8919 Colbath Ave","Panorama City","CA",540000,2,1,883,6000,34.2321574,-118.4405197,70,540000,363,-4054.4745129082,5298000,457271.428571429,-82728.5714285714,-0.153201058201058,0.153201058201058,549567.113387224,397905.201637229
91402,"2020-04-13","Single Family Residential","13842 W Community St","Panorama City","CA",515000,3,2,1166,5951,34.2224292,-118.4347016,71,515000,363,-4053.12319032913,6938866,507664.285714286,-7335.71428571426,-0.0142441054091539,0.0142441054091539,610131.26698382,441755.699896323
91402,"2020-03-19","Single Family Residential","9031 Sylmar Ave","Panorama City","CA",508000,3,1.25,1129,5900,34.234135,-118.4461324,67,508000,363,-4054.90088680947,6661100,515778.571428571,7778.57142857142,0.0153121484814398,0.0153121484814398,619883.340475774,448816.531366533
91402,"2020-03-06","Single Family Residential","8030 Norwich Ave","Panorama City","CA",505000,2,1,908,5600,34.2169569,-118.4607791,72,505000,363,-4053.36737280512,5084800,470457.142857143,-34542.8571428572,-0.0684016973125884,0.0684016973125884,565414.232811649,409379.05277632
91402,"2020-03-19","Single Family Residential","8221 Kester Ave","Panorama City","CA",6e+05,3,2,1480,5801,34.2202697,-118.4577677,59,600000,363,-4053.65675875395,8585480,575285.714285714,-24714.2857142857,-0.0411904761904761,0.0411904761904761,691401.407607346,500598.033988291
91402,"2020-03-18","Single Family Residential","8168 Lennox Ave","Panorama City","CA",550000,3,1,851,5458,34.2198962,-118.4456304,71,550000,363,-4053.19717763156,4644758,511585.714285714,-38414.2857142857,-0.0698441558441559,0.0698441558441559,614844.196866815,445168.02073888
91402,"2020-04-09","Single Family Residential","8019 Mammoth Ave","Panorama City","CA",450000,3,1.5,1188,6183,34.2167981,-118.4322602,69,450000,363,-4052.37273579007,7345404,566885.714285714,116885.714285714,0.259746031746032,0.259746031746032,681305.951245957,493288.581691666
91402,"2020-05-14","Single Family Residential","8215 Noble Ave","Panorama City","CA",560000,2,1,1010,5299,34.2201064,-118.4620566,72,560000,363,-4053.78418121482,5351990,471864.285714286,-88135.7142857143,-0.157385204081633,0.157385204081633,567105.393443616,410603.510346418
91402,"2020-03-06","Single Family Residential","14826 Willard St","Panorama City","CA",610000,3,1.5,1244,6361,34.2184173,-118.4563305,67,610000,363,-4053.38814887572,7913084,550685.714285714,-59314.2857142857,-0.0972365339578454,0.0972365339578454,661836.142548993,479191.780833888
91402,"2020-04-15","Single Family Residential","8031 Willis Ave","Panorama City","CA",5e+05,2,3.5,1188,9647,34.2168711,-118.4555776,91,500000,363,-4053.17922981525,11460636,551328.571428571,51328.5714285715,0.102657142857143,0.102657142857143,662608.754005222,479751.177693323
91402,"2020-03-18","Single Family Residential","9247 Wakefield Ave","Panorama City","CA",1e+06,3,2.5,2054,23971,34.2385103,-118.4484823,62,1000000,363,-4055.49958124792,49236434,642635.714285714,-357364.285714286,-0.357364285714286,0.357364285714286,772345.334504908,559204.178295165
91402,"2020-02-27","Single Family Residential","8207 Lullaby Ln","Panorama City","CA",585000,3,2,1340,5653,34.2201814,-118.4452938,71,585000,363,-4053.2194398123,7575020,533085.714285714,-51914.2857142857,-0.0887423687423687,0.0887423687423687,640683.757791798,463876.737926672
91402,"2020-05-08","Single Family Residential","8133 Matilija Ave","Panorama City","CA",490000,2,2,1814,5983,34.2186134,-118.4340855,70,490000,363,-4052.65018510705,10853162,585357.142857143,95357.1428571428,0.194606413994169,0.194606413994169,703505.653754929,509361.91811945
91402,"2020-04-20","Single Family Residential","14864 Nordhoff St","Panorama City","CA",525000,3,3,1629,1088,34.235256,-118.457488,3,525000,363,-4055.42242679693,1772352,525850,850,0.00161904761904763,0.00161904761904763,631987.586623357,457580.415497691
91402,"2020-03-27","Single Family Residential","8347 Lullaby Ln","Panorama City","CA",515000,2,2,1536,5800,34.2231062,-118.4454023,71,515000,363,-4053.56958181462,8908800,543071.428571429,28071.4285714285,0.054507628294036,0.054507628294036,652684.989078551,472566.035809906
91402,"2020-03-28","Single Family Residential","8079 Katherine Ave","Panorama City","CA",620000,3,2,1576,5756,34.2182414,-118.4416289,2,620000,363,-4052.86424950942,9071456,612392.857142857,-7607.14285714284,-0.0122695852534562,0.0122695852534562,735998.257775215,532887.663819048
91402,"2020-02-27","Single Family Residential","8144 Broadleaf Ave","Panorama City","CA",6e+05,3,1,1040,6914,34.217976,-118.4364585,70,600000,363,-4052.655894478,7190560,517392.857142857,-82607.1428571428,-0.137678571428571,0.137678571428571,621823.453688082,450221.239035782
91402,"2020-02-26","Single Family Residential","7911 Ranchito Ave","Panorama City","CA",610000,3,2,1406,6198,34.214427,-118.4348613,70,610000,363,-4052.18091620397,8714388,557192.857142857,-52807.1428571428,-0.0865690866510538,0.0865690866510538,669656.687400375,484854.120155508
91402,"2020-03-06","Single Family Residential","8119 Cantaloupe Ave","Panorama City","CA",5e+05,2,1,806,5399,34.218227,-118.434862,70,500000,363,-4052.63099262967,4351594,459142.857142857,-40857.1428571428,-0.0817142857142856,0.0817142857142856,551816.271182024,399533.668050253
91402,"2020-04-01","Single Family Residential","8036 Matilija Ave","Panorama City","CA",765000,3,3.5,1900,6809,34.2173163,-118.4325796,69,765000,363,-4052.44503639813,12937100,660635.714285714,-104364.285714286,-0.136423902894491,0.136423902894491,793978.455279312,574867.290359363
91402,"2020-04-14","Single Family Residential","7831 Peachtree Ave","Panorama City","CA",585000,3,2,1566,6209,34.2123915,-118.4348613,69,585000,363,-4051.9398420438,9723294,591807.142857143,6807.14285714284,0.0116361416361417,0.0116361416361417,711257.522032424,514974.533275787
91402,"2020-04-27","Single Family Residential","8138 Cantaloupe Ave","Panorama City","CA",568000,3,1.25,1040,5371,34.2188726,-118.4349183,70,568000,363,-4052.70938069911,5585840,517392.857142857,-50607.1428571428,-0.0890970824949698,0.0890970824949698,621823.453688082,450221.239035782
91402,"2020-02-28","Single Family Residential","8735 Cantaloupe Ave","Panorama City","CA",565000,3,2,1547,5306,34.2285936,-118.4381925,71,565000,363,-4053.97275780107,8208382,574600,9600,0.0169911504424778,0.0169911504424778,690577.288720702,500001.344004893
91402,"2020-03-13","Single Family Residential","8042 Norwich Ave","Panorama City","CA",537500,3,1,990,5599,34.2173004,-118.460722,72,537500,363,-4053.40611027489,5543010,510185.714285714,-27314.2857142857,-0.0508172757475084,0.0508172757475084,613161.620806584,443949.778689442
91402,"2020-03-06","Single Family Residential","7814 Broadleaf Ave","Panorama City","CA",615000,4,2,2145,6961,34.2126146,-118.4374624,70,615000,363,-4052.05525529319,14931345,675992.857142857,60992.8571428572,0.0991753774680604,0.0991753774680604,812435.284511443,588230.659779214
91402,"2020-04-07","Single Family Residential","8181 Mammoth Ave","Panorama City","CA",620000,4,1.75,1726,6603,34.2195942,-118.4339943,70,620000,363,-4052.76322443111,11396778,586728.571428571,-33271.4285714285,-0.053663594470046,0.053663594470046,705153.891528217,510555.298086246
91402,"2020-02-26","Single Family Residential","8144 Ranchito Ave","Panorama City","CA",540000,4,2.5,1400,6009,34.2191285,-118.4360021,70,540000,363,-4052.77677488617,8412600,567314.285714286,27314.2857142857,0.0505820105820105,0.0505820105820105,681821.02555011,493661.512931289
